timestamp,open,high,low,close,volume
2023-11-24,152.5100,155.7050,152.3500,155.1800,11362696
2023-11-17,148.4600,153.5000,147.3500,152.8900,19547595
2023-11-10,147.8900,149.6800,145.2800,149.0200,18357944
2023-11-03,143.1900,148.4450,142.5800,147.9000,22959464
2023-10-27,136.6300,144.7000,135.8700,142.5200,30227448
2023-10-20,139.2800,140.6200,136.3100,137.1600,21044049
2023-10-13,142.3000,143.4150,138.2700,138.4600,16386334
2023-10-06,140.0400,142.9400,139.8600,142.0300,15932918
2023-09-29,146.5700,147.4300,139.6100,140.3000,23445425
2023-09-22,145.7700,151.9299,144.6600,146.9100,23597168
2023-09-15,148.5700,148.7800,145.5300,145.9900,19316647
2023-09-08,147.9100,149.0000,147.1200,147.6800,13719451
2023-09-01,145.4100,148.1000,145.2100,147.9400,15198607
2023-08-25,141.4200,145.4700,141.1100,145.3500,15614989
2023-08-18,143.0500,143.3650,139.7600,141.4100,18826007
2023-08-11,145.0000,146.5000,142.2050,143.1200,19428470
2023-08-04,143.8100,146.0900,142.1700,144.2400,24072830
2023-07-28,139.3500,143.9500,138.7788,143.4500,24310886
2023-07-21,133.2600,140.3200,133.1000,138.9400,29295540
2023-07-14,131.7600,135.3300,131.6950,133.4000,15109770
2023-07-07,133.4200,134.3500,131.5500,132.0800,10923840
2023-06-30,129.3900,135.0300,129.3100,133.8100,18695850
2023-06-23,136.3600,137.2300,129.1800,129.4300,27111509
2023-06-16,136.0000,139.4690,135.8216,137.4800,24228597
2023-06-09,133.1200,136.1000,131.8800,135.3000,21174178
2023-06-02,129.5600,133.1200,127.4600,132.4200,24339245
2023-05-26,127.5000,129.6600,125.0100,128.8900,21029979
2023-05-19,123.0000,128.2900,122.3400,127.2600,18284524
2023-05-12,123.7600,123.9200,120.5500,122.8400,20404364
2023-05-05,126.3500,126.7500,121.7563,123.6500,21164660
2023-04-28,125.5500,127.2500,124.5600,126.4100,20644224
2023-04-21,128.3000,130.9800,125.2700,125.7300,30341128
2023-04-14,129.8300,131.1050,126.0000,128.1400,19506500
2023-04-06,130.9700,132.6100,130.3150,130.5000,13172262
2023-03-31,126.4700,131.4800,126.4700,131.0900,20779522
2023-03-24,124.3100,127.2150,122.6000,125.2900,20458253
2023-03-17,125.1500,128.1900,121.7100,123.6900,66132690
2023-03-10,129.6400,130.8600,125.1300,125.4500,20761401
2023-03-03,131.4200,131.8700,127.7100,129.6400,17865677
2023-02-24,134.0000,134.3850,128.8600,130.5700,14198950
2023-02-17,136.0000,137.3900,133.8900,135.0200,16543870
2023-02-10,135.8300,136.7400,133.3400,135.6000,22140989
2023-02-03,134.3200,136.9500,132.8000,136.9400,27874571
2023-01-27,141.4000,142.9850,132.9800,134.3900,43345140
2023-01-20,146.4200,147.1800,139.7500,141.2000,21419368
2023-01-13,144.0800,146.6600,142.9000,145.8900,14580596
2023-01-06,141.1000,144.2500,140.0100,143.7000,13648755
2022-12-30,141.7300,142.8100,139.4500,140.8900,10477419
2022-12-23,140.1600,143.0900,137.1950,141.6500,19663576
2022-12-16,147.8200,153.2100,138.9700,140.1600,33572382
2022-12-09,147.9400,149.1530,146.2900,147.0500,15316930
2022-12-02,147.9800,150.0100,145.6700,148.6700,20066941
2022-11-25,147.5500,150.4600,146.4500,148.3700,16271883
2022-11-18,142.6300,148.3100,142.0000,147.6400,22034930
2022-11-11,136.6400,144.1300,136.5100,143.1700,25066114
2022-11-04,138.0600,140.1700,133.9700,136.9600,22491556
2022-10-28,130.9000,138.8615,129.8500,138.5100,26667185
2022-10-21,121.8000,130.8450,121.4300,129.9000,37309868
2022-10-14,119.7900,122.5400,115.5450,120.0400,22973512
2022-10-07,120.1600,126.4600,118.0700,118.8200,21614952
2022-09-30,122.3000,124.2600,118.6100,118.8100,22265241
2022-09-23,126.4900,128.0600,121.7400,122.7100,19442664
2022-09-16,130.3300,130.9900,123.8300,127.2700,27107187
2022-09-09,127.8000,129.4900,126.2800,129.1900,12004834
2022-09-02,129.9900,131.4200,127.2400,127.7900,15086608
2022-08-26,137.6500,137.8500,130.3400,130.3800,16982107
2022-08-19,132.9600,139.3400,132.2400,138.3700,17105977
2022-08-12,133.1000,134.0900,129.1200,134.0100,17254110
2022-08-05,130.7500,132.8620,130.5100,132.4800,17400572
2022-07-29,128.4400,131.0000,127.5800,130.7900,22223785
2022-07-22,140.1500,140.3100,125.1300,128.2500,66246811
2022-07-15,140.6200,141.8700,135.0200,139.9200,21089228
2022-07-08,139.9700,141.3250,135.2700,140.4700,16229131
2022-07-01,142.2600,144.1550,139.2600,141.1200,21052787
2022-06-24,135.9000,142.3700,135.9000,142.0600,23921844
2022-06-17,133.9700,138.4500,132.8500,135.0200,34055621
2022-06-10,142.9800,144.7300,135.2500,136.1900,18914084
2022-06-03,138.2000,142.5794,136.8100,141.1800,19861566
2022-05-27,129.5000,139.7394,129.4200,139.2700,19618090
2022-05-20,133.1000,138.3700,125.8000,128.4800,27360441
2022-05-13,134.4100,136.3450,128.4300,133.6000,31171489
2022-05-06,133.0000,137.9900,130.8900,137.6700,27079586
2022-04-29,137.5900,139.8700,132.0000,132.2100,24560464
2022-04-22,126.6000,141.8800,125.5300,138.2500,47056765
2022-04-14,127.9500,130.5800,124.9100,126.5600,15342641
2022-04-08,130.2600,131.2300,126.7300,127.7300,16553021
2022-04-01,130.8200,133.0800,128.0600,130.1500,19183786
2022-03-25,129.0000,131.4000,127.4000,131.3500,15440952
2022-03-18,124.4500,128.9300,122.6850,128.7600,22675632
2022-03-11,126.4700,128.3450,123.1250,123.9600,23784887
2022-03-04,122.2100,127.3500,120.7000,126.6200,26131658
2022-02-25,124.2000,125.0000,118.8100,124.1800,20417161
2022-02-18,132.5900,132.6500,123.6100,124.3500,26022824
2022-02-11,137.4500,138.3500,132.3800,132.6900,23489144
2022-02-04,134.0900,138.8200,132.3000,137.1500,27665550
2022-01-28,127.9900,137.3361,124.1930,134.5000,52800401
2022-01-21,132.9500,133.9000,129.2700,129.3500,20520487
2022-01-14,134.4700,136.2000,127.9700,134.2100,32044685
2022-01-07,134.0700,142.2000,132.5100,134.8300,36013766
2021-12-31,130.6300,134.9900,129.9500,133.6600,18454937
2021-12-23,125.7200,130.9600,124.7000,130.6300,17369625
2021-12-17,123.7600,128.6400,120.7900,127.4000,35216850
2021-12-10,119.4000,125.3300,119.4000,124.0900,25031512
2021-12-03,118.6200,119.6100,116.4500,118.8400,36059651
2021-11-26,116.0000,118.8100,114.5600,115.8100,17875027
2021-11-19,119.5400,120.1600,115.2700,116.0500,24272797
2021-11-12,123.9850,124.7800,118.7800,118.9600,29109912
2021-11-05,125.0500,127.2900,119.9000,123.6100,29791780
2021-10-29,127.5300,128.6500,124.6200,125.1000,34288134
2021-10-22,144.0000,144.9400,126.6110,127.8800,59731582
2021-10-15,143.5000,144.8500,139.6600,144.6100,16262687
2021-10-08,142.7400,146.0000,140.8900,143.2200,27211291
2021-10-01,137.9600,143.9700,136.4400,143.3200,23824191
2021-09-24,133.9000,138.4800,132.7800,137.4900,18425230
2021-09-17,138.4000,138.9900,135.0500,135.2300,20130213
2021-09-10,139.6500,139.7900,137.0000,137.0200,13754250
2021-09-03,139.5000,140.9400,138.8150,139.5800,13345045
2021-08-27,139.6200,140.8000,138.4000,139.4100,12376600
2021-08-20,143.2300,143.7400,137.2100,139.1100,16189007
2021-08-13,142.2000,143.5800,140.3400,143.1800,18462255
2021-08-06,141.4500,144.7000,141.0300,144.0900,16428567
2021-07-30,141.3900,143.6400,140.7900,140.9600,16120616
2021-07-23,136.4500,144.9200,136.2089,141.3400,34786264
2021-07-16,141.4300,141.9599,138.5900,138.9000,18659679
2021-07-09,139.9900,141.9800,137.1000,141.5200,21544898
2021-07-02,147.0100,147.5000,139.4600,140.0200,29077036
2021-06-25,144.1100,147.0700,144.0600,146.8400,17129373
2021-06-18,150.7100,151.0300,143.0400,143.1200,23177438
2021-06-11,147.5500,152.8400,147.1700,151.2800,22042806
2021-06-04,145.0000,147.5500,143.7500,147.4200,12453017
2021-05-28,145.0600,145.3900,143.0400,143.7400,18483838
2021-05-21,144.4400,145.8000,140.9200,144.7400,20546126
2021-05-14,145.8000,148.3800,141.1400,144.6800,27415665
2021-05-07,143.8100,148.5150,143.5500,145.4600,31590796
2021-04-30,142.4200,148.7400,140.5500,141.8800,25588990
2021-04-23,133.6000,144.7400,132.5800,142.4300,47246234
2021-04-16,135.0200,135.3700,130.3800,133.5900,26831249
2021-04-09,133.6400,136.6900,133.4000,135.7300,19179860
2021-04-01,135.9800,137.0700,132.2700,133.2300,18432506
2021-03-26,128.5000,136.4800,127.8900,136.3800,23647858
2021-03-19,127.7700,130.9950,127.3400,128.9000,28046462
2021-03-12,122.9900,128.6400,122.8800,127.6100,29253064
2021-03-05,120.3500,123.7500,118.7550,122.8300,32662092
2021-02-26,118.5000,124.3500,118.4400,118.9300,30731807
2021-02-19,120.1500,120.9400,118.3800,118.9900,22567552
2021-02-12,122.6200,123.9767,120.0900,120.8000,24634263
2021-02-05,119.9000,121.8100,118.1200,121.7900,28405606
2021-01-29,118.7624,124.7900,117.4500,119.1100,56437187
2021-01-22,129.2800,132.2400,117.3600,118.6100,61879427
2021-01-15,127.9500,130.1600,126.4550,128.3900,29417959
2021-01-08,125.8500,131.8800,123.0400,128.5300,28434389
2020-12-31,125.1000,126.6000,123.2400,125.8800,14025419
2020-12-24,123.9700,125.2100,121.7200,124.6900,14908439
2020-12-18,125.3200,126.5728,123.4400,125.8500,25280527
2020-12-11,126.4900,127.6900,123.6100,124.2700,29511629
2020-12-04,124.1000,127.3800,122.4100,127.2000,24848983
2020-11-27,117.4300,125.3130,117.2700,124.3500,19418148
2020-11-20,118.3000,118.8800,115.8900,116.9400,22498909
2020-11-13,117.8800,119.7400,113.4800,116.8500,30088820
2020-11-06,112.6500,115.6500,111.1600,114.0400,25467232
2020-10-30,114.4500,114.9000,105.9200,111.6600,37250916
2020-10-23,126.8000,127.3500,112.9800,116.0000,50486636
2020-10-16,128.0700,128.2500,123.8500,125.9300,21874963
2020-10-09,121.8400,135.5000,121.0500,127.7900,43381507
2020-10-02,120.5700,123.3000,118.8200,120.5700,15038264
2020-09-25,120.4800,121.5900,116.4800,118.9500,18708494
2020-09-18,122.3600,125.8200,121.7600,122.7600,18909398
2020-09-11,122.1600,123.7000,120.2400,121.4600,16507866
2020-09-04,125.2500,129.9500,121.2400,122.3000,26310920
2020-08-28,123.7900,126.8200,123.3600,125.0700,16959794
2020-08-21,125.2500,125.5900,122.3100,123.1600,15908978
2020-08-14,125.4200,130.4700,123.9100,125.2700,18634659
2020-08-07,123.5000,126.7500,122.1500,124.9600,17701697
2020-07-31,124.8600,126.3400,121.0900,122.9400,20010578
2020-07-24,126.0700,132.1700,125.1400,125.7900,41040414
2020-07-17,119.7800,125.6300,117.9200,125.1100,21958911
2020-07-10,121.2500,121.8500,115.2000,118.3500,22560031
2020-07-02,117.9800,121.4200,117.3700,119.7000,16478700
2020-06-26,122.1200,122.9000,115.8800,117.1900,35016186
2020-06-19,119.1900,127.5000,118.2900,122.4700,24867689
2020-06-12,132.2700,135.8800,117.8400,121.9100,33456639
2020-06-05,124.6400,134.2300,124.0300,132.0600,19514867
2020-05-29,121.3000,126.9700,121.0100,124.9000,23037728
2020-05-22,119.8800,122.4700,117.5900,118.3900,19484187
2020-05-15,121.8100,124.3200,111.8100,116.9800,24229073
2020-05-08,120.8200,124.3200,119.3900,122.9900,21189890
2020-05-01,125.5600,129.3100,121.3900,121.8700,26502989
2020-04-24,119.1500,125.0000,112.0600,124.7200,41252209
2020-04-17,121.6300,125.1800,114.4200,120.1200,27240371
2020-04-09,110.3500,122.9200,110.1300,121.5000,23351117
2020-04-03,108.0900,113.8100,104.5200,106.3400,28882211
2020-03-27,94.6000,113.1500,90.5600,108.0300,39907532
2020-03-20,98.0000,107.4100,94.7100,95.3900,47138046
2020-03-13,120.1600,124.8800,100.8100,107.9500,55580046
2020-03-06,130.7500,136.1000,124.5200,127.7300,35054761
2020-02-28,145.5100,148.0500,126.3600,130.1500,38480655
2020-02-21,149.7900,151.8900,148.8400,149.8400,12493166
2020-02-14,152.9700,155.6000,149.7700,150.7000,23423757
2020-02-07,144.2500,158.7500,143.9000,153.4100,43694755
2020-01-31,138.5000,144.0500,134.9700,143.7300,34661511
2020-01-24,137.8100,145.7900,137.6000,140.5600,34829367
2020-01-17,135.4800,138.3300,135.0700,138.3100,20831539
2020-01-10,133.4200,137.8700,133.2000,136.6900,17020619
2020-01-03,135.2000,135.9200,132.4000,134.3400,13418364
2019-12-27,135.7800,136.1500,134.6100,135.2700,8887084
2019-12-20,134.9400,136.4200,133.4600,135.5900,20036502
2019-12-13,133.3500,135.6600,133.2600,134.2100,17504239
2019-12-06,134.4500,134.5000,130.6900,133.2200,17337693
2019-11-29,134.4700,136.1500,133.0300,134.4500,11502959
2019-11-22,134.3000,135.3800,132.7500,134.3400,16963107
2019-11-15,137.2000,137.2000,133.3300,134.4000,16169172
2019-11-08,136.2400,139.1400,136.1600,137.6100,17174941
2019-11-01,136.0000,136.6300,133.2000,135.5300,16136475
2019-10-25,132.6100,135.9300,130.9000,135.4400,19388201
2019-10-18,142.3100,143.7200,132.2500,134.0900,34208011
2019-10-11,142.2600,144.5000,138.2500,142.7600,14096608
2019-10-04,143.7300,147.3500,139.1800,142.9900,15911420
2019-09-27,141.1900,145.0900,140.5600,143.2400,12376163
2019-09-20,142.5600,145.0300,140.5100,141.8800,15262993
2019-09-13,140.5900,145.4600,140.4600,143.6700,17776693
2019-09-06,134.8500,141.7000,133.3300,140.5700,12663912
2019-08-30,131.0500,136.0700,129.1600,135.5300,16211916
2019-08-23,134.8800,136.3300,128.8300,129.5700,16504912
2019-08-16,135.6600,136.5700,130.2500,133.7600,20933133
2019-08-09,144.9800,145.1000,135.3500,136.1300,28623442
2019-08-02,151.1100,152.9500,145.5900,147.2500,22876887
2019-07-26,150.1600,151.9400,148.3800,151.3600,16794485
2019-07-19,142.8900,151.5800,141.9500,149.6800,31893327
2019-07-12,141.0500,142.9200,139.1300,142.7400,13194248
2019-07-05,139.6000,141.8200,139.2800,141.3800,9862722
2019-06-28,139.2000,140.1500,137.8400,137.9000,15575818
2019-06-21,135.3900,139.5400,134.7000,139.2000,15851123
2019-06-14,134.3800,136.4600,133.9100,135.1500,13722199
2019-06-07,127.1000,134.7200,127.0600,133.3100,16193845
2019-05-31,132.1300,132.6400,126.8500,126.9900,14869322
2019-05-24,133.5300,137.0600,130.4400,132.2800,15557532
2019-05-17,133.2800,136.1100,130.9600,134.3200,16426011
2019-05-10,138.3000,140.6900,132.4200,135.3200,19509963
2019-05-03,139.1500,141.8100,138.6800,140.2500,16772230
2019-04-26,139.4200,141.3100,137.7100,139.4400,16961387
2019-04-18,144.4000,145.3900,136.2600,140.3300,27390537
2019-04-12,143.0200,144.4400,141.8400,144.3500,13675882
2019-04-05,141.5100,144.2200,141.5100,143.2800,14574262
2019-03-29,139.0600,141.2200,138.3500,141.1000,14257045
2019-03-22,139.8300,142.1200,138.7200,139.4500,17883337
2019-03-15,136.0300,140.3300,135.8400,139.4300,20959826
2019-03-08,139.9900,140.0800,133.5800,135.0900,18558647
2019-03-01,140.0000,140.4900,137.7200,139.2000,15273342
2019-02-22,137.8100,139.3800,137.2200,139.2500,13238819
2019-02-15,134.2900,138.1900,133.9100,138.0300,17299173
2019-02-08,134.0200,136.6500,132.1200,133.7100,21874687
2019-02-01,133.1000,135.4100,132.5800,134.1000,23585862
2019-01-25,123.3000,135.0000,121.5400,133.9700,44147478
2019-01-18,120.5100,124.7200,119.7600,123.8200,23616108
2019-01-11,117.5000,121.8600,116.6700,121.4600,19780844
2019-01-04,113.3300,117.4900,111.6900,117.3200,18047093
2018-12-28,109.9000,114.8000,105.9400,113.0300,21630293
2018-12-21,119.0700,120.2700,110.4400,110.9400,39485288
2018-12-14,119.7400,123.8100,118.5200,119.9000,23701178
2018-12-07,125.6700,126.5900,118.8700,119.3400,25801474
2018-11-30,118.3700,124.6900,118.0600,124.2700,27471124
2018-11-23,121.6300,122.1800,116.7000,117.1900,18035587
2018-11-16,123.5000,123.5700,119.5100,121.5700,23510061
2018-11-09,116.1000,125.0600,116.0000,123.5400,48482997
2018-11-02,119.3400,123.9500,114.0900,115.6700,87773431
2018-10-26,129.5800,131.9000,123.7100,124.7900,36964774
2018-10-19,140.3800,145.4500,127.9600,129.1000,50928336
2018-10-12,148.5000,149.0700,138.7800,140.8500,27703434
2018-10-05,151.7100,154.3600,147.8700,149.0300,18943237
2018-09-28,151.1000,153.3500,148.3600,151.2100,22847744
2018-09-21,148.4400,152.6000,147.4700,151.3500,37327961
2018-09-14,146.6000,149.3000,145.2500,148.3300,20298346
2018-09-07,145.9800,147.6600,144.8100,145.4500,15394651
2018-08-31,146.9400,147.9300,145.2500,146.4800,15929583
2018-08-24,146.3700,147.1600,144.7500,146.0400,12992907
2018-08-17,144.1500,146.3900,142.0000,146.0600,17890077
2018-08-10,146.9500,147.6400,143.8800,144.4800,17100909
2018-08-03,144.8000,147.9200,142.3300,147.7000,24366161
2018-07-27,146.3500,149.2700,144.6600,145.1500,19940363
2018-07-20,145.6700,150.5400,142.7400,146.3500,36572622
2018-07-13,142.5900,146.9800,142.4700,145.9000,17395351
2018-07-06,138.2800,142.9400,138.2000,142.4800,12024030
2018-06-29,140.4000,141.3600,137.4500,139.7000,25451478
2018-06-22,144.1800,144.5200,140.7800,141.2800,21004666
2018-06-15,146.6200,147.5200,143.7000,145.3900,21311072
2018-06-08,142.3000,146.7000,142.1800,146.1400,18618365
2018-06-01,142.5300,143.1000,140.2100,141.9500,20343954
2018-05-25,144.9500,146.2000,142.9500,143.6400,16951460
2018-05-18,144.4700,145.1900,142.9200,144.0800,16304020
2018-05-11,144.0000,144.8500,141.2800,144.1400,20021856
2018-05-04,146.8600,147.3800,139.9000,143.9100,23464605
2018-04-27,145.0300,147.3600,144.1100,146.4800,25028049
2018-04-20,157.9900,162.0000,144.5100,144.9000,51127683
2018-04-13,151.8000,159.2200,151.7400,156.7100,21372171
2018-04-06,153.3400,154.9200,147.4500,150.5700,20949699
2018-03-29,151.2100,154.8700,150.2800,153.4300,14934365
2018-03-23,159.7100,159.8900,148.5400,148.8900,21959274
2018-03-16,159.6400,162.1100,157.7400,160.2600,25076217
2018-03-09,154.1200,159.5800,153.7500,159.3100,22842811
2018-03-02,155.8100,159.7800,151.8800,154.4900,18831762
2018-02-23,155.7900,156.7900,152.7900,155.5200,14987102
2018-02-16,150.9000,157.7900,149.6400,156.1800,25701914
2018-02-09,157.8900,158.5000,144.4000,149.5100,38856237
2018-02-02,167.4500,168.3900,158.8700,159.0300,21842492
2018-01-26,161.5100,168.7200,161.1100,167.3400,28170112
2018-01-19,165.1000,171.1300,161.3000,162.3700,51246304
2018-01-12,162.6600,164.9400,161.7000,163.1400,22376145
2018-01-05,154.5000,162.9000,153.5400,162.4900,26160206
2017-12-29,152.5100,154.7200,152.5000,153.4200,10573732
2017-12-22,153.4100,154.1800,151.4900,152.5000,20045931
2017-12-15,154.9700,157.8500,152.0300,152.5000,31101402
2017-12-08,155.6700,156.8000,153.2600,154.8100,20236835
2017-12-01,152.0600,155.0200,151.6200,154.7600,24386604
2017-11-24,150.6400,152.4500,149.9000,151.8400,13728716
2017-11-17,148.8800,150.1500,146.2110,148.9700,23731918
2017-11-10,151.7700,151.8200,149.1400,149.1600,21891991
2017-11-03,153.7600,154.9300,151.4900,151.5800,19467703
2017-10-27,162.0500,162.5100,152.9110,153.6800,28529638
2017-10-20,147.2200,162.4800,146.1800,162.0700,56148944
2017-10-13,146.5000,148.9500,146.3500,147.1000,16128636
2017-10-06,145.3500,147.5400,145.2100,146.4800,12252293
2017-09-29,145.1200,147.4200,144.2100,145.0800,18131168
2017-09-22,144.8100,145.8911,144.2200,145.1300,16890140
2017-09-15,143.5400,146.3800,143.0100,144.8200,24882951
2017-09-08,143.5000,144.6400,141.6400,142.4500,13803467
2017-09-01,144.1100,144.5600,141.9000,144.0800,17765494
2017-08-25,139.5900,144.1900,139.1300,143.7400,15927109
2017-08-18,142.0000,143.3400,139.5800,139.7000,18585485
2017-08-11,145.0000,145.0900,141.1900,141.8400,18161288
2017-08-04,144.3800,145.6700,144.1700,145.1600,16503121
2017-07-28,147.0000,147.4900,143.6400,144.2900,21206630
2017-07-21,153.5900,154.2900,146.5100,147.0800,39223438
2017-07-14,152.9100,154.6150,152.0500,154.2400,15015697
2017-07-07,153.5800,156.0250,152.1400,152.9400,11462576
2017-06-30,154.7100,155.7500,153.1400,153.8300,13465670
2017-06-23,155.5100,155.8600,153.3900,154.1100,18294998
2017-06-16,154.1900,157.2000,152.9400,155.3800,23761609
2017-06-09,151.8200,154.2650,150.8000,154.1000,20653101
2017-06-02,151.9500,153.2000,151.5900,152.0500,13583558
2017-05-26,152.1000,153.7300,151.2300,152.4900,14563625
2017-05-19,150.6200,154.1400,150.1100,151.9800,23606431
2017-05-12,152.8000,153.4700,149.7900,150.3700,28432713
2017-05-05,160.0500,160.4200,153.0000,155.0500,28746997
2017-04-28,161.2900,162.0400,159.6300,160.2900,22585454
2017-04-21,169.7500,171.6900,159.6000,160.3800,22353091
2017-04-13,172.5300,172.5600,168.9800,169.5300,15162492
2017-04-07,173.8200,176.3300,171.2800,172.1400,20657952
2017-03-31,172.6900,175.0000,172.0937,174.1400,15949938
2017-03-24,175.6500,176.2300,172.8000,173.8300,16816026
2017-03-17,177.8500,179.0000,174.7500,175.6500,20678038
2017-03-10,179.7200,181.2900,175.8800,177.8300,18283618
2017-03-03,181.1900,182.5500,179.2800,180.0500,14713309
2017-02-24,180.6000,182.5000,179.1200,181.3500,13082284
2017-02-17,179.2400,182.7900,178.3500,180.6700,15587334
2017-02-10,175.3100,178.8701,174.3800,178.6800,15458288
2017-02-03,176.9800,177.0700,172.8900,175.8200,16952754
2017-01-27,170.0800,179.2500,170.0100,177.3000,24898161
2017-01-20,166.6900,170.6400,165.8000,170.5500,26891514
2017-01-13,169.4700,169.8000,165.3400,167.3400,16710843
2017-01-06,167.0000,169.9200,166.0100,169.5300,11943248
2016-12-30,166.9800,167.9800,165.5000,165.9900,7770697
2016-12-23,166.8300,168.2500,165.2500,166.7100,13209502
2016-12-16,166.7200,169.9520,165.0700,166.7300,23953742
2016-12-09,160.8500,166.7200,158.9300,166.5200,17154330
2016-12-02,163.2000,164.6600,158.3000,160.0200,19370850
2016-11-25,160.6900,163.1900,160.3697,163.1400,11269212
2016-11-18,161.2500,161.8600,157.5500,160.3900,16168917
2016-11-11,153.9900,161.3400,151.0000,161.2700,25292112
2016-11-04,152.7600,154.3300,151.6700,152.4300,15168515
2016-10-28,150.4000,154.4400,149.8300,152.6100,16009359
2016-10-21,154.4500,155.8900,147.7900,149.6300,31731091
2016-10-14,156.7100,158.4900,152.2700,154.4500,15614452
2016-10-07,158.0600,158.5300,154.8600,155.6700,11417766
2016-09-30,154.4600,165.0000,153.4600,158.8500,15801644
2016-09-23,154.8700,157.2200,153.8700,154.9800,12476162
2016-09-16,155.2600,158.5300,153.2100,153.8400,21990587
2016-09-09,159.8800,161.7600,155.6500,155.6900,15009419
2016-09-02,158.8300,160.5700,158.1000,159.5500,11286596
